,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,season
196,E0,28/12/96,Newcastle,Tottenham,7,1,H,2,0,H,,,,,,,,,,,,S_1996_1997
197,E0,28/12/96,West Ham,Sunderland,2,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
198,E0,29/12/96,Southampton,Liverpool,0,1,A,0,0,D,,,,,,,,,,,,S_1996_1997
199,E0,01/01/97,Arsenal,Middlesbrough,2,0,H,2,0,H,,,,,,,,,,,,S_1996_1997
200,E0,01/01/97,Chelsea,Liverpool,1,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
201,E0,01/01/97,Coventry,Sunderland,2,2,D,2,2,D,,,,,,,,,,,,S_1996_1997
202,E0,01/01/97,Everton,Blackburn,0,2,A,0,2,A,,,,,,,,,,,,S_1996_1997
203,E0,01/01/97,Man United,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
204,E0,01/01/97,Newcastle,Leeds,3,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
205,E0,01/01/97,West Ham,Nott'm Forest,0,1,A,0,1,A,,,,,,,,,,,,S_1996_1997
206,E0,11/01/97,Aston Villa,Newcastle,2,2,D,1,2,A,,,,,,,,,,,,S_1996_1997
207,E0,11/01/97,Blackburn,Coventry,4,0,H,3,0,H,,,,,,,,,,,,S_1996_1997
208,E0,11/01/97,Leeds,Leicester,3,0,H,2,0,H,,,,,,,,,,,,S_1996_1997
209,E0,11/01/97,Liverpool,West Ham,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
210,E0,11/01/97,Middlesbrough,Southampton,0,1,A,0,0,D,,,,,,,,,,,,S_1996_1997
211,E0,11/01/97,Nott'm Forest,Chelsea,2,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
212,E0,11/01/97,Sheffield Weds,Everton,2,1,H,1,0,H,,,,,,,,,,,,S_1996_1997
213,E0,11/01/97,Sunderland,Arsenal,1,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
214,E0,11/01/97,Wimbledon,Derby,1,1,D,0,0,D,,,,,,,,,,,,S_1996_1997
215,E0,12/01/97,Tottenham,Man United,1,2,A,1,1,D,,,,,,,,,,,,S_1996_1997
216,E0,18/01/97,Chelsea,Derby,3,1,H,2,1,H,,,,,,,,,,,,S_1996_1997
217,E0,18/01/97,Coventry,Man United,0,2,A,0,0,D,,,,,,,,,,,,S_1996_1997
